"month","year","treatment","species","wgt","period","energy","decade"
5,1978,"control","DS",83,11,156.466308239007,1970
5,1978,"control","DS",121,11,207.587545628344,1970
5,1978,"control","DM",44,11,97.2079476020466,1970
5,1978,"exclosure","DM",41,11,92.1934694843704,1970
5,1978,"removal","DM",48,11,103.763161232581,1970
5,1978,"control","PM",22,11,57.8001914615828,1970
5,1978,"control","DM",23,11,59.7596635079572,1970
5,1978,"control","DS",131,11,220.325994010241,1970
5,1978,"control","DM",41,11,92.1934694843704,1970
5,1978,"control","DS",115,11,199.818477997998,1970
5,1978,"control","DM",38,11,87.0863249865208,1970
5,1978,"control","DM",21,11,55.8183169587426,1970
5,1978,"control","DO",18,11,49.7240672582641,1970
5,1978,"control","DM",41,11,92.1934694843704,1970
5,1978,"control","DM",41,11,92.1934694843704,1970
5,1978,"control","DS",102,11,182.625910941356,1970
5,1978,"control","DS",138,11,229.098149462921,1970
5,1978,"control","DM",43,11,95.5462415403459,1970
5,1978,"control","DM",31,11,74.7538451814357,1970
5,1978,"control","DS",130,11,219.06337816878,1970
5,1978,"control","DM",40,11,90.5018089336904,1970
5,1978,"control","DS",116,11,201.120230609569,1970
6,1978,"control","DS",160,12,255.977771226647,1970
6,1978,"control","DM",40,12,90.5018089336904,1970
6,1978,"control","DS",100,12,179.933598863581,1970
6,1978,"control","DO",38,12,87.0863249865208,1970
6,1978,"control","DS",134,12,224.099488446291,1970
6,1978,"control","DS",59,12,121.129876694425,1970
6,1978,"control","DS",58,12,119.586804605943,1970
6,1978,"control","DS",149,12,242.66210896082,1970
6,1978,"control","PF",8,12,27.0663539374619,1970
6,1978,"control","DM",43,12,95.5462415403459,1970
6,1978,"control","DS",122,12,208.872920612232,1970
6,1978,"control","DS",119,12,205.00879239941,1970
6,1978,"control","DS",81,12,153.63,1970
6,1978,"control","DS",93,12,170.401917625588,1970
6,1978,"control","DS",71,12,139.17333295091,1970
6,1978,"control","DS",134,12,224.099488446291,1970
6,1978,"control","DM",50,12,106.989157998308,1970
6,1978,"control","DM",24,12,61.6979448064802,1970
6,1978,"control","DS",82,12,155.05031599842,1970
6,1978,"control","DM",38,12,87.0863249865208,1970
6,1978,"control","DS",32,12,76.5552096446982,1970
6,1978,"control","DS",73,12,142.103381152915,1970
6,1978,"control","DM",41,12,92.1934694843704,1970
6,1978,"control","DS",110,12,193.266588328572,1970
6,1978,"control","DO",55,12,114.91700096632,1970
6,1978,"control","DS",125,12,212.713364128719,1970
6,1978,"control","DO",55,12,114.91700096632,1970
6,1978,"control","PF",8,12,27.0663539374619,1970
6,1978,"control","DS",124,12,211.43580339025,1970
6,1978,"control","DM",40,12,90.5018089336904,1970
6,1978,"control","DS",70,12,137.700588522885,1970
6,1978,"control","DM",36,12,83.6255798186177,1970
6,1978,"control","DS",71,12,139.17333295091,1970
6,1978,"control","DS",94,12,171.774287809203,1970
6,1978,"control","DS",100,12,179.933598863581,1970
6,1978,"control","DS",119,12,205.00879239941,1970
6,1978,"control","DM",43,12,95.5462415403459,1970
6,1978,"control","DS",98,12,177.227790500499,1970
6,1978,"control","DM",26,12,65.5152311109777,1970
6,1978,"control","PP",15,12,43.3691300549964,1970
6,1978,"control","DS",90,12,166.262439514798,1970
6,1978,"control","DS",84,12,157.878041743788,1970
6,1978,"control","DS",115,12,199.818477997998,1970
6,1978,"control","DM",16,12,45.52,1970
6,1978,"control","DM",19,12,51.7818386467049,1970
6,1978,"control","DM",39,12,88.7995411482622,1970
6,1978,"control","DS",84,12,157.878041743788,1970
6,1978,"control","PP",17,12,47.6374995226924,1970
6,1978,"control","DS",107,12,189.299775825279,1970
6,1978,"control","DM",24,12,61.6979448064802,1970
6,1978,"control","DM",46,12,100.503373641219,1970
6,1978,"control","DS",122,12,208.872920612232,1970
6,1978,"control","DM",28,12,69.259729318276,1970
6,1978,"removal","DM",48,12,103.763161232581,1970
6,1978,"control","DM",29,12,71.1067394489141,1970
6,1978,"control","DM",43,12,95.5462415403459,1970
6,1978,"control","DS",123,12,210.155664294767,1970
6,1978,"control","DS",133,12,222.844026566197,1970
6,1978,"control","DM",29,12,71.1067394489141,1970
6,1978,"control","DM",43,12,95.5462415403459,1970
6,1978,"control","DO",23,12,59.7596635079572,1970
6,1978,"control","DM",23,12,59.7596635079572,1970
6,1978,"control","DS",136,12,226.603413493298,1970
6,1978,"control","DS",102,12,182.625910941356,1970
6,1978,"control","DM",40,12,90.5018089336904,1970
6,1978,"control","DM",42,12,93.8748452722046,1970
6,1978,"control","DM",37,12,85.3617990345562,1970
6,1978,"control","DM",46,12,100.503373641219,1970
6,1978,"control","DM",48,12,103.763161232581,1970
6,1978,"control","DM",26,12,65.5152311109777,1970
6,1978,"control","DM",42,12,93.8748452722046,1970
6,1978,"control","DS",124,12,211.43580339025,1970
6,1978,"exclosure","PF",8,12,27.0663539374619,1970
6,1978,"control","DS",120,12,206.29951213152,1970
6,1978,"control","DM",45,12,98.8602380143538,1970
6,1978,"control","DS",117,12,202.41918070181,1970
6,1978,"control","DS",99,12,178.582402926163,1970
6,1978,"control","PF",7,12,24.4870121320489,1970
7,1978,"control","DM",45,13,98.8602380143538,1970
7,1978,"control","DS",101,13,181.281420966944,1970
7,1978,"control","DS",63,13,127.238247414792,1970
7,1978,"control","DS",65,13,130.255863977422,1970
7,1978,"control","DS",130,13,219.06337816878,1970
7,1978,"control","DM",46,13,100.503373641219,1970
7,1978,"control","DM",43,13,95.5462415403459,1970
7,1978,"control","DS",130,13,219.06337816878,1970
7,1978,"control","DM",36,13,83.6255798186177,1970
7,1978,"control","DS",81,13,153.63,1970
7,1978,"control","DS",80,13,152.205293412634,1970
7,1978,"control","DS",118,13,203.715358184933,1970
7,1978,"control","DS",91,13,167.646044363968,1970
7,1978,"control","DM",47,13,102.137602618615,1970
7,1978,"control","DS",133,13,222.844026566197,1970
7,1978,"control","DS",71,13,139.17333295091,1970
7,1978,"control","DS",85,13,159.285579795597,1970
7,1978,"control","DO",51,13,108.590016337657,1970
7,1978,"control","DS",124,13,211.43580339025,1970
7,1978,"control","DS",111,13,194.582823293626,1970
7,1978,"control","DS",127,13,215.260853108505,1970
7,1978,"control","DM",36,13,83.6255798186177,1970
7,1978,"control","DS",86,13,160.688984004485,1970
7,1978,"control","DM",34,13,80.1164051605652,1970
7,1978,"control","DS",98,13,177.227790500499,1970
7,1978,"control","PP",16,13,45.52,1970
7,1978,"control","DS",122,13,208.872920612232,1970
7,1978,"control","DM",48,13,103.763161232581,1970
7,1978,"control","DS",96,13,174.508140631742,1970
7,1978,"control","DM",44,13,97.2079476020466,1970
7,1978,"control","DM",17,13,47.6374995226924,1970
7,1978,"control","DS",122,13,208.872920612232,1970
7,1978,"control","DS",95,13,173.143012844186,1970
7,1978,"control","DS",87,13,162.088314370844,1970
7,1978,"control","DM",27,13,67.3961502032971,1970
7,1978,"control","DM",40,13,90.5018089336904,1970
7,1978,"control","DM",43,13,95.5462415403459,1970
7,1978,"control","DS",106,13,187.971352090702,1970
7,1978,"control","DM",46,13,100.503373641219,1970
7,1978,"control","DM",34,13,80.1164051605652,1970
7,1978,"control","DM",39,13,88.7995411482622,1970
7,1978,"control","DS",120,13,206.29951213152,1970
7,1978,"control","PP",10,13,31.9972214033309,1970
7,1978,"control","DM",47,13,102.137602618615,1970
7,1978,"exclosure","PP",12,13,36.6858174724557,1970
7,1978,"exclosure","PP",10,13,31.9972214033309,1970
7,1978,"removal","DM",48,13,103.763161232581,1970
7,1978,"removal","DM",46,13,100.503373641219,1970
7,1978,"control","DM",35,13,81.8772598057385,1970
7,1978,"control","DM",45,13,98.8602380143538,1970
7,1978,"control","DM",47,13,102.137602618615,1970
7,1978,"control","DM",39,13,88.7995411482622,1970
7,1978,"control","DS",132,13,221.586202550956,1970
7,1978,"control","DM",45,13,98.8602380143538,1970
7,1978,"control","DS",120,13,206.29951213152,1970
7,1978,"control","DO",33,13,78.3425532205783,1970
7,1978,"control","DS",106,13,187.971352090702,1970
7,1978,"control","DM",24,13,61.6979448064802,1970
7,1978,"control","DM",29,13,71.1067394489141,1970
7,1978,"control","DS",131,13,220.325994010241,1970
7,1978,"control","DM",37,13,85.3617990345562,1970
7,1978,"control","DM",32,13,76.5552096446982,1970
7,1978,"exclosure","PF",8,13,27.0663539374619,1970
7,1978,"control","DS",119,13,205.00879239941,1970
7,1978,"control","DS",123,13,210.155664294767,1970
7,1978,"control","DS",105,13,186.639791531301,1970
8,1978,"control","DS",100,14,179.933598863581,1970
8,1978,"control","DS",130,14,219.06337816878,1970
8,1978,"control","DS",88,14,163.483629345464,1970
8,1978,"control","DS",136,14,226.603413493298,1970
8,1978,"control","DS",70,14,137.700588522885,1970
8,1978,"control","DS",165,14,261.954114666805,1970
8,1978,"control","DM",31,14,74.7538451814357,1970
8,1978,"control","DM",47,14,102.137602618615,1970
8,1978,"control","DM",35,14,81.8772598057385,1970
8,1978,"control","DM",34,14,80.1164051605652,1970
8,1978,"control","DS",96,14,174.508140631742,1970
8,1978,"control","DS",83,14,156.466308239007,1970
8,1978,"control","DS",82,14,155.05031599842,1970
8,1978,"control","DS",119,14,205.00879239941,1970
8,1978,"control","DS",88,14,163.483629345464,1970
8,1978,"control","DS",137,14,227.851919598639,1970
8,1978,"control","DS",115,14,199.818477997998,1970
8,1978,"control","DM",43,14,95.5462415403459,1970
8,1978,"control","DS",100,14,179.933598863581,1970
8,1978,"control","PF",6,14,21.8135175789677,1970
8,1978,"control","DM",40,14,90.5018089336904,1970
8,1978,"control","DS",98,14,177.227790500499,1970
8,1978,"control","DS",122,14,208.872920612232,1970
8,1978,"control","DM",36,14,83.6255798186177,1970
8,1978,"control","DM",39,14,88.7995411482622,1970
8,1978,"control","DM",40,14,90.5018089336904,1970
8,1978,"control","DS",139,14,230.342123685968,1970
8,1978,"control","DM",17,14,47.6374995226924,1970
8,1978,"control","DS",126,14,213.988372268528,1970
8,1978,"control","DM",43,14,95.5462415403459,1970
8,1978,"control","DM",36,14,83.6255798186177,1970
8,1978,"control","DS",108,14,190.625099338474,1970
8,1978,"control","DS",120,14,206.29951213152,1970
8,1978,"control","DS",95,14,173.143012844186,1970
8,1978,"control","PP",18,14,49.7240672582641,1970
8,1978,"control","DM",44,14,97.2079476020466,1970
8,1978,"control","DS",105,14,186.639791531301,1970
8,1978,"control","DM",32,14,76.5552096446982,1970
8,1978,"control","DM",39,14,88.7995411482622,1970
8,1978,"control","DM",41,14,92.1934694843704,1970
8,1978,"control","DM",34,14,80.1164051605652,1970
8,1978,"control","DS",123,14,210.155664294767,1970
8,1978,"control","DM",36,14,83.6255798186177,1970
8,1978,"control","DM",43,14,95.5462415403459,1970
8,1978,"exclosure","PP",14,14,41.1820814442282,1970
8,1978,"removal","DM",48,14,103.763161232581,1970
8,1978,"removal","DM",49,14,105.380274719703,1970
8,1978,"control","PE",19,14,51.7818386467049,1970
8,1978,"control","PE",14,14,41.1820814442282,1970
8,1978,"control","DM",37,14,85.3617990345562,1970
8,1978,"control","DS",123,14,210.155664294767,1970
8,1978,"control","DM",50,14,106.989157998308,1970
8,1978,"control","DM",44,14,97.2079476020466,1970
8,1978,"control","DO",38,14,87.0863249865208,1970
8,1978,"control","DS",138,14,229.098149462921,1970
8,1978,"control","DM",33,14,78.3425532205783,1970
8,1978,"control","DS",112,14,195.896097056391,1970
8,1978,"control","DM",41,14,92.1934694843704,1970
8,1978,"control","DM",36,14,83.6255798186177,1970
8,1978,"control","DM",30,14,72.9378919918372,1970
8,1978,"exclosure","PM",21,14,55.8183169587426,1970
8,1978,"exclosure","PM",19,14,51.7818386467049,1970
8,1978,"control","DM",36,14,83.6255798186177,1970
8,1978,"control","PP",13,14,38.9555894891111,1970
8,1978,"exclosure","PF",8,14,27.0663539374619,1970
8,1978,"exclosure","PP",14,14,41.1820814442282,1970
8,1978,"control","DM",45,14,98.8602380143538,1970
8,1978,"control","DS",115,14,199.818477997998,1970
9,1978,"control","DS",123,15,210.155664294767,1970
9,1978,"control","DS",124,15,211.43580339025,1970
9,1978,"control","DS",138,15,229.098149462921,1970
9,1978,"control","DS",158,15,253.574210279017,1970
9,1978,"control","DM",41,15,92.1934694843704,1970
9,1978,"control","DM",42,15,93.8748452722046,1970
9,1978,"control","DM",47,15,102.137602618615,1970
9,1978,"control","PE",20,15,53.8126975522807,1970
9,1978,"control","PP",19,15,51.7818386467049,1970
9,1978,"control","PE",17,15,47.6374995226924,1970
9,1978,"exclosure","PP",13,15,38.9555894891111,1970
9,1978,"exclosure","PF",7,15,24.4870121320489,1970
9,1978,"control","DM",39,15,88.7995411482622,1970
9,1978,"control","DS",118,15,203.715358184933,1970
9,1978,"control","PF",6,15,21.8135175789677,1970
9,1978,"control","DS",77,15,147.904133095407,1970
9,1978,"control","DS",125,15,212.713364128719,1970
9,1978,"control","DM",37,15,85.3617990345562,1970
9,1978,"control","DM",39,15,88.7995411482622,1970
9,1978,"control","DM",49,15,105.380274719703,1970
9,1978,"control","DS",140,15,231.583862534442,1970
9,1978,"control","DM",38,15,87.0863249865208,1970
9,1978,"control","DS",126,15,213.988372268528,1970
9,1978,"control","DS",106,15,187.971352090702,1970
9,1978,"control","DM",46,15,100.503373641219,1970
9,1978,"control","DS",106,15,187.971352090702,1970
9,1978,"control","DS",114,15,198.513892371031,1970
9,1978,"control","DO",45,15,98.8602380143538,1970
9,1978,"control","DM",43,15,95.5462415403459,1970
9,1978,"removal","PE",24,15,61.6979448064802,1970
9,1978,"removal","PE",19,15,51.7818386467049,1970
9,1978,"control","DS",122,15,208.872920612232,1970
9,1978,"control","DO",54,15,113.346362215707,1970
9,1978,"control","DM",40,15,90.5018089336904,1970
9,1978,"control","DS",134,15,224.099488446291,1970
9,1978,"control","DM",40,15,90.5018089336904,1970
9,1978,"control","PF",8,15,27.0663539374619,1970
9,1978,"control","DS",133,15,222.844026566197,1970
9,1978,"control","DM",43,15,95.5462415403459,1970
9,1978,"control","DS",100,15,179.933598863581,1970
9,1978,"control","DM",41,15,92.1934694843704,1970
9,1978,"control","PF",7,15,24.4870121320489,1970
9,1978,"control","DS",114,15,198.513892371031,1970
9,1978,"control","DS",126,15,213.988372268528,1970
9,1978,"control","DM",45,15,98.8602380143538,1970
9,1978,"control","DM",30,15,72.9378919918372,1970
9,1978,"control","PP",14,15,41.1820814442282,1970
9,1978,"control","PP",13,15,38.9555894891111,1970
9,1978,"control","DS",110,15,193.266588328572,1970
9,1978,"control","DM",41,15,92.1934694843704,1970
9,1978,"control","DS",107,15,189.299775825279,1970
9,1978,"control","PP",19,15,51.7818386467049,1970
9,1978,"control","DM",31,15,74.7538451814357,1970
9,1978,"control","DS",124,15,211.43580339025,1970
9,1978,"control","DS",100,15,179.933598863581,1970
9,1978,"control","DM",37,15,85.3617990345562,1970
9,1978,"control","DM",47,15,102.137602618615,1970
9,1978,"control","DS",86,15,160.688984004485,1970
9,1978,"control","DS",112,15,195.896097056391,1970
9,1978,"control","DM",38,15,87.0863249865208,1970
9,1978,"control","DM",40,15,90.5018089336904,1970
9,1978,"control","DM",47,15,102.137602618615,1970
9,1978,"control","DM",47,15,102.137602618615,1970
9,1978,"exclosure","PP",15,15,43.3691300549964,1970
9,1978,"exclosure","PF",6,15,21.8135175789677,1970
9,1978,"control","DM",46,15,100.503373641219,1970
9,1978,"control","DS",122,15,208.872920612232,1970
9,1978,"control","DM",52,15,110.18304597148,1970
9,1978,"control","DM",49,15,105.380274719703,1970
9,1978,"control","DS",136,15,226.603413493298,1970
9,1978,"control","DM",44,15,97.2079476020466,1970
9,1978,"control","DS",107,15,189.299775825279,1970
9,1978,"control","DS",134,15,224.099488446291,1970
9,1978,"control","DM",38,15,87.0863249865208,1970
9,1978,"control","PE",16,15,45.52,1970
9,1978,"exclosure","PF",6,15,21.8135175789677,1970
9,1978,"exclosure","PE",13,15,38.9555894891111,1970
9,1978,"control","DM",39,15,88.7995411482622,1970
9,1978,"control","PF",8,15,27.0663539374619,1970
9,1978,"control","DS",127,15,215.260853108505,1970
9,1978,"exclosure","PF",7,15,24.4870121320489,1970
9,1978,"exclosure","PP",15,15,43.3691300549964,1970
9,1978,"control","DS",110,15,193.266588328572,1970
9,1978,"control","DS",128,15,216.530831499695,1970
9,1978,"control","DS",125,15,212.713364128719,1970
10,1978,"control","DS",120,16,206.29951213152,1970
10,1978,"control","DM",38,16,87.0863249865208,1970
10,1978,"control","DS",125,16,212.713364128719,1970
10,1978,"control","DM",51,16,108.590016337657,1970
10,1978,"control","PF",6,16,21.8135175789677,1970
10,1978,"control","DS",149,16,242.66210896082,1970
10,1978,"control","DM",39,16,88.7995411482622,1970
10,1978,"control","DM",42,16,93.8748452722046,1970
10,1978,"exclosure","PF",6,16,21.8135175789677,1970
10,1978,"control","DM",36,16,83.6255798186177,1970
10,1978,"control","DS",115,16,199.818477997998,1970
10,1978,"control","DS",120,16,206.29951213152,1970
10,1978,"control","DS",131,16,220.325994010241,1970
10,1978,"control","DM",46,16,100.503373641219,1970
10,1978,"control","DS",110,16,193.266588328572,1970
10,1978,"control","DM",38,16,87.0863249865208,1970
10,1978,"control","DS",102,16,182.625910941356,1970
10,1978,"control","DM",45,16,98.8602380143538,1970
10,1978,"control","DS",118,16,203.715358184933,1970
10,1978,"control","DO",50,16,106.989157998308,1970
10,1978,"control","DS",129,16,217.798331856724,1970
10,1978,"control","DM",35,16,81.8772598057385,1970
10,1978,"control","DM",41,16,92.1934694843704,1970
10,1978,"control","DS",129,16,217.798331856724,1970
10,1978,"control","DS",132,16,221.586202550956,1970
10,1978,"control","DS",98,16,177.227790500499,1970
10,1978,"control","DM",37,16,85.3617990345562,1970
10,1978,"control","DS",99,16,178.582402926163,1970
10,1978,"control","DM",45,16,98.8602380143538,1970
10,1978,"control","DS",108,16,190.625099338474,1970
10,1978,"control","DM",45,16,98.8602380143538,1970
10,1978,"control","PP",15,16,43.3691300549964,1970
10,1978,"control","DO",45,16,98.8602380143538,1970
10,1978,"control","DS",118,16,203.715358184933,1970
10,1978,"control","PF",6,16,21.8135175789677,1970
10,1978,"control","DM",38,16,87.0863249865208,1970
10,1978,"control","DM",41,16,92.1934694843704,1970
10,1978,"control","DM",41,16,92.1934694843704,1970
10,1978,"control","DM",40,16,90.5018089336904,1970
10,1978,"control","DS",120,16,206.29951213152,1970
10,1978,"control","DM",37,16,85.3617990345562,1970
10,1978,"control","PF",7,16,24.4870121320489,1970
10,1978,"control","PP",20,16,53.8126975522807,1970
10,1978,"control","DS",106,16,187.971352090702,1970
10,1978,"control","DM",37,16,85.3617990345562,1970
10,1978,"control","DM",37,16,85.3617990345562,1970
10,1978,"control","DS",121,16,207.587545628344,1970
10,1978,"control","DM",45,16,98.8602380143538,1970
10,1978,"exclosure","PP",16,16,45.52,1970
10,1978,"exclosure","PF",7,16,24.4870121320489,1970
10,1978,"control","DM",41,16,92.1934694843704,1970
10,1978,"control","DS",134,16,224.099488446291,1970
10,1978,"control","DM",42,16,93.8748452722046,1970
10,1978,"control","DS",121,16,207.587545628344,1970
10,1978,"control","DM",48,16,103.763161232581,1970
10,1978,"control","PF",7,16,24.4870121320489,1970
10,1978,"control","DS",113,16,197.206442630021,1970
10,1978,"control","DS",112,16,195.896097056391,1970
10,1978,"control","DS",135,16,225.352610205948,1970
10,1978,"control","PP",16,16,45.52,1970
10,1978,"control","DM",39,16,88.7995411482622,1970
10,1978,"exclosure","PE",18,16,49.7240672582641,1970
10,1978,"control","DM",41,16,92.1934694843704,1970
10,1978,"control","DM",35,16,81.8772598057385,1970
10,1978,"control","DS",131,16,220.325994010241,1970
10,1978,"control","DS",112,16,195.896097056391,1970
10,1978,"control","DS",124,16,211.43580339025,1970
11,1978,"control","DM",39,17,88.7995411482622,1970
11,1978,"control","DS",133,17,222.844026566197,1970
11,1978,"control","DS",125,17,212.713364128719,1970
11,1978,"control","DM",39,17,88.7995411482622,1970
11,1978,"control","DS",130,17,219.06337816878,1970
11,1978,"control","DM",38,17,87.0863249865208,1970
11,1978,"control","PE",22,17,57.8001914615828,1970
11,1978,"control","DM",41,17,92.1934694843704,1970
11,1978,"control","DM",36,17,83.6255798186177,1970
11,1978,"control","DS",111,17,194.582823293626,1970
11,1978,"control","DM",38,17,87.0863249865208,1970
11,1978,"control","DS",132,17,221.586202550956,1970
11,1978,"control","DM",43,17,95.5462415403459,1970
11,1978,"control","DM",41,17,92.1934694843704,1970
11,1978,"control","DM",36,17,83.6255798186177,1970
11,1978,"control","DS",111,17,194.582823293626,1970
11,1978,"control","DM",37,17,85.3617990345562,1970
11,1978,"control","DS",105,17,186.639791531301,1970
11,1978,"control","DS",124,17,211.43580339025,1970
11,1978,"control","DO",54,17,113.346362215707,1970
11,1978,"control","DM",37,17,85.3617990345562,1970
11,1978,"control","DO",45,17,98.8602380143538,1970
11,1978,"control","DM",42,17,93.8748452722046,1970
11,1978,"control","DM",38,17,87.0863249865208,1970
11,1978,"control","DS",126,17,213.988372268528,1970
11,1978,"control","DS",136,17,226.603413493298,1970
11,1978,"control","DM",39,17,88.7995411482622,1970
11,1978,"control","DS",101,17,181.281420966944,1970
11,1978,"control","DM",39,17,88.7995411482622,1970
11,1978,"control","DS",108,17,190.625099338474,1970
11,1978,"control","DM",37,17,85.3617990345562,1970
11,1978,"control","DM",45,17,98.8602380143538,1970
11,1978,"control","DM",39,17,88.7995411482622,1970
11,1978,"control","DS",116,17,201.120230609569,1970
11,1978,"control","DM",32,17,76.5552096446982,1970
11,1978,"control","DM",42,17,93.8748452722046,1970
11,1978,"control","DM",45,17,98.8602380143538,1970
11,1978,"control","DM",40,17,90.5018089336904,1970
11,1978,"control","DS",107,17,189.299775825279,1970
11,1978,"control","DM",40,17,90.5018089336904,1970
11,1978,"control","DM",37,17,85.3617990345562,1970
11,1978,"control","DM",45,17,98.8602380143538,1970
11,1978,"control","DS",121,17,207.587545628344,1970
11,1978,"control","DM",43,17,95.5462415403459,1970
11,1978,"control","DS",120,17,206.29951213152,1970
11,1978,"control","DM",40,17,90.5018089336904,1970
11,1978,"control","DS",137,17,227.851919598639,1970
11,1978,"control","DO",45,17,98.8602380143538,1970
11,1978,"control","DM",49,17,105.380274719703,1970
11,1978,"control","DM",37,17,85.3617990345562,1970
11,1978,"control","DS",119,17,205.00879239941,1970
11,1978,"control","DS",121,17,207.587545628344,1970
11,1978,"control","DM",41,17,92.1934694843704,1970
11,1978,"control","DM",38,17,87.0863249865208,1970
11,1978,"exclosure","PF",6,17,21.8135175789677,1970
11,1978,"control","DS",130,17,219.06337816878,1970
11,1978,"exclosure","PF",6,17,21.8135175789677,1970
11,1978,"control","DS",129,17,217.798331856724,1970
12,1978,"control","DM",37,18,85.3617990345562,1970
12,1978,"control","DM",38,18,87.0863249865208,1970
12,1978,"control","DM",42,18,93.8748452722046,1970
12,1978,"control","DM",46,18,100.503373641219,1970
12,1978,"control","DM",38,18,87.0863249865208,1970
12,1978,"control","DM",40,18,90.5018089336904,1970
12,1978,"control","DM",43,18,95.5462415403459,1970
12,1978,"control","DM",49,18,105.380274719703,1970
12,1978,"control","DS",118,18,203.715358184933,1970
12,1978,"control","DM",37,18,85.3617990345562,1970
12,1978,"control","DS",142,18,234.060713554663,1970
12,1978,"control","DS",113,18,197.206442630021,1970
12,1978,"control","DS",111,18,194.582823293626,1970
12,1978,"control","DM",42,18,93.8748452722046,1970
12,1978,"control","DO",52,18,110.18304597148,1970
12,1978,"control","DS",122,18,208.872920612232,1970
12,1978,"control","DS",128,18,216.530831499695,1970
12,1978,"control","DM",41,18,92.1934694843704,1970
12,1978,"control","DS",101,18,181.281420966944,1970
12,1978,"control","DM",40,18,90.5018089336904,1970
12,1978,"control","DM",37,18,85.3617990345562,1970
12,1978,"control","DM",44,18,97.2079476020466,1970
12,1978,"control","DM",46,18,100.503373641219,1970
12,1978,"control","DM",38,18,87.0863249865208,1970
12,1978,"control","DM",39,18,88.7995411482622,1970
12,1978,"control","DS",116,18,201.120230609569,1970
12,1978,"control","DM",42,18,93.8748452722046,1970
12,1978,"control","DS",111,18,194.582823293626,1970
12,1978,"control","DS",120,18,206.29951213152,1970
12,1978,"control","DM",45,18,98.8602380143538,1970
12,1978,"removal","DM",45,18,98.8602380143538,1970
